"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","X"
"860Z200US60609","ZCTA5 60609","22973","1056","10.9","2.0","9.3","2.5","10.3","1.5","9.8","1.7","11.9","1.8","13.2","1.6","11.5","1.7","11.9","2.0","6.0","1.2","5.2","1.4","47209","3231","68168","4275","39.9","(X)","(X)","(X)","(X)","(X)","13949","760","8.4","2.9","6.0","1.8","7.8","1.6","9.3","1.8","12.6","2.4","15.8","2.6","12.6","2.3","13.4","2.6","7.5","1.5","6.5","2.0","58398","5373","78298","5390","(X)","(X)","45.1","(X)","(X)","(X)","7547","624","2.3","1.2","3.9","1.8","5.0","1.8","6.6","2.1","13.1","4.0","15.1","3.5","11.5","2.2","21.3","4.3","10.3","2.4","10.9","3.5","82587","10051","101812","7616","(X)","(X)","(X)","(X)","(X)","(X)","9024","850","18.3","4.3","13.1","4.9","14.9","3.0","10.6","2.7","11.3","2.9","10.0","2.4","8.2","2.5","8.1","3.1","3.4","2.0","2.0","1.1","27903","4537","46947","5381","(X)","(X)","(X)","(X)","27.1","(X)",NA
"860Z200US60610","ZCTA5 60610","25622","1193","6.0","1.5","4.7","1.8","5.7","1.5","2.9","1.1","6.6","1.7","9.1","1.9","12.7","2.2","17.3","2.6","9.5","1.6","25.5","2.5","106277","8979","167543","12161","28.5","(X)","(X)","(X)","(X)","(X)","7127","639","3.4","2.8","1.5","1.0","3.7","3.0","2.1","1.6","7.1","2.7","3.4","1.9","5.7","2.6","8.6","3.1","11.4","3.6","53.1","5.8","216985","26208","291079","35192","(X)","(X)","34.2","(X)","(X)","(X)","5641","675","0.2","0.4","0.0","0.6","0.0","0.6","0.1","0.2","4.3","3.1","3.1","1.9","5.5","2.9","9.9","3.9","13.4","4.7","63.4","6.3","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18495","1190","6.9","1.8","6.2","2.5","6.5","1.7","3.7","1.5","6.6","2.2","10.8","2.2","15.3","2.7","20.9","3.5","8.5","1.7","14.5","2.5","90735","4721","118782","7714","(X)","(X)","(X)","(X)","25.6","(X)",NA
"860Z200US60611","ZCTA5 60611","23054","1214","7.3","1.8","1.7","1.0","2.3","1.0","3.3","1.0","4.8","1.5","10.2","2.2","9.2","2.1","17.2","3.0","11.4","2.6","32.7","3.6","126812","12568","202274","16106","25.7","(X)","(X)","(X)","(X)","(X)","7093","696","1.9","1.4","0.3","0.5","0.5","0.5","1.5","1.5","1.6","1.3","4.0","1.8","4.1","2.0","13.1","3.5","12.7","3.2","60.1","5.7","249013","30013","322708","29954","(X)","(X)","28.1","(X)","(X)","(X)","6515","693","0.9","0.7","0.0","0.5","0.0","0.5","1.2","1.5","1.8","1.4","4.1","1.9","3.7","2.1","13.1","3.7","13.5","3.4","61.7","5.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15961","1164","9.7","2.4","2.4","1.5","3.1","1.4","4.1","1.3","6.1","2.2","12.9","3.1","11.4","3.0","19.1","4.1","10.8","3.4","20.5","4.4","101539","13677","148141","20726","(X)","(X)","(X)","(X)","24.6","(X)",NA
"860Z200US60612","ZCTA5 60612","14255","612","12.7","2.3","9.9","1.7","7.9","2.1","7.3","2.0","7.8","1.7","10.6","1.8","11.7","1.7","12.5","2.3","7.4","1.6","12.0","1.9","58858","4963","97024","8935","40.3","(X)","(X)","(X)","(X)","(X)","6994","610","8.5","2.7","2.9","1.2","6.6","2.8","8.3","2.5","11.6","3.5","12.3","2.6","10.4","2.4","13.6","3.0","9.4","2.6","16.6","3.3","74824","11196","121928","17886","(X)","(X)","46.2","(X)","(X)","(X)","3301","363","1.2","1.0","0.5","0.6","1.6","1.0","2.1","1.4","6.4","2.4","10.5","3.6","10.0","2.9","19.7","4.8","16.5","5.3","31.6","5.9","144745","15820","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7261","461","17.0","4.0","16.5","3.0","9.2","2.8","7.9","2.9","5.0","1.7","9.8","2.0","12.4","3.0","10.1","3.1","5.8","2.0","6.5","2.0","34600","10177","69219","7949","(X)","(X)","(X)","(X)","33.2","(X)",NA
"860Z200US60613","ZCTA5 60613","28437","958","4.0","1.1","4.0","1.2","3.7","0.8","5.3","1.5","8.0","1.3","15.0","1.9","14.5","1.8","16.7","2.0","10.6","1.5","18.1","1.5","92238","5573","135075","5785","24.5","(X)","(X)","(X)","(X)","(X)","9111","644","0.9","0.6","1.1","1.3","2.1","1.1","4.9","3.8","3.4","1.4","8.5","2.5","11.1","3.5","12.1","2.5","17.5","3.3","38.4","3.2","170964","8560","219222","15776","(X)","(X)","25.9","(X)","(X)","(X)","7294","544","0.4","0.5","0.0","0.5","1.3","0.8","2.2","1.4","3.2","1.6","6.1","2.1","10.5","3.9","10.7","2.0","18.7","3.3","46.8","3.4","189028","11249","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19326","767","5.5","1.5","5.4","1.5","4.6","1.2","5.4","1.5","10.2","1.9","18.0","2.6","16.2","2.0","19.0","2.5","7.5","1.4","8.2","1.5","76250","4516","93364","4326","(X)","(X)","(X)","(X)","23.4","(X)",NA
"860Z200US60614","ZCTA5 60614","34068","1002","4.9","1.2","3.5","1.1","3.1","0.7","3.2","0.7","4.4","0.8","8.8","1.4","11.0","1.3","16.2","1.6","10.0","1.2","34.9","1.7","135364","7103","225827","9888","27.2","(X)","(X)","(X)","(X)","(X)","12852","785","1.4","0.8","0.6","0.4","1.2","0.8","0.9","0.5","2.4","1.1","3.6","1.2","5.7","2.0","11.6","2.3","10.5","1.8","62.2","2.6","250,000+","***","379101","18960","(X)","(X)","28.2","(X)","(X)","(X)","11475","753","0.7","0.6","0.5","0.4","0.7","0.7","0.3","0.2","1.8","1.1","2.8","1.3","5.2","2.0","11.1","2.4","10.4","1.6","66.5","2.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21216","988","7.1","1.9","5.3","1.8","4.2","1.1","4.7","1.1","5.8","1.1","12.0","2.0","14.3","1.7","19.0","2.3","9.7","1.4","17.9","1.9","94636","4824","131574","9038","(X)","(X)","(X)","(X)","26.3","(X)",NA
"860Z200US60615","ZCTA5 60615","22490","795","13.0","1.6","5.6","1.1","9.0","1.6","6.2","1.2","13.2","2.0","12.6","1.8","11.1","1.5","14.2","2.0","6.1","1.4","9.1","1.4","56518","4258","89980","4339","36.3","(X)","(X)","(X)","(X)","(X)","7718","702","8.3","2.4","2.3","1.1","5.1","1.8","4.8","1.9","8.4","3.6","8.1","2.1","12.2","3.2","20.4","3.9","7.9","2.1","22.7","3.8","101412","7670","146738","11620","(X)","(X)","38.4","(X)","(X)","(X)","4551","549","0.3","0.4","1.0","0.9","1.5","1.0","2.3","1.6","3.6","2.0","7.1","2.5","14.0","4.3","22.1","4.9","10.6","2.9","37.4","5.3","148285","8911","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14772","791","15.4","2.2","7.4","1.6","11.6","2.3","7.1","1.4","16.1","2.4","14.8","2.6","10.1","2.0","10.7","2.2","4.9","1.9","1.9","0.6","42682","2678","58860","4029","(X)","(X)","(X)","(X)","35.1","(X)",NA
"860Z200US60616","ZCTA5 60616","24744","1011","8.5","1.5","7.5","1.7","8.8","1.7","5.6","1.2","8.1","1.4","12.2","1.8","12.7","2.3","13.9","2.3","9.7","2.3","13.0","2.3","72326","8243","102444","7883","32.7","(X)","(X)","(X)","(X)","(X)","11184","888","5.2","2.1","3.2","1.3","6.9","2.6","6.1","1.9","7.9","2.1","13.6","2.7","8.1","2.3","13.3","2.4","12.7","4.0","23.0","4.1","98224","9261","135368","14026","(X)","(X)","35.4","(X)","(X)","(X)","7929","844","3.0","1.5","1.0","0.7","4.0","1.6","4.4","1.8","6.2","1.8","12.4","3.2","8.3","2.9","15.5","3.0","16.5","5.3","28.8","5.2","129675","20596","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13560","988","11.3","2.4","11.2","3.1","10.5","2.2","5.4","1.6","8.4","1.9","11.1","2.5","16.2","3.6","14.2","3.7","7.2","2.9","4.5","1.8","58892","7038","74387","6868","(X)","(X)","(X)","(X)","30.2","(X)",NA
"860Z200US60617","ZCTA5 60617","30306","1177","7.8","1.3","7.3","1.4","11.3","1.8","10.8","1.6","12.1","1.9","14.6","1.4","12.3","1.6","14.6","1.6","5.9","1.6","3.3","0.8","51203","3770","69041","3104","49.3","(X)","(X)","(X)","(X)","(X)","19105","1165","6.5","1.5","3.9","1.4","8.6","1.7","10.4","1.9","11.1","2.3","17.1","2.1","12.1","1.9","17.2","2.1","9.2","2.4","3.9","1.0","63412","4211","78660","3794","(X)","(X)","53.4","(X)","(X)","(X)","8729","696","2.8","1.2","3.0","1.9","3.8","1.7","7.6","2.3","9.1","2.5","18.2","3.0","15.5","3.0","24.1","4.0","10.7","2.8","5.2","2.1","81212","5370","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11201","849","11.9","2.8","13.1","3.1","15.3","3.6","11.8","2.9","13.5","3.5","11.9","2.5","12.9","3.0","7.7","2.5","0.7","0.5","1.3","0.9","33227","3763","47988","4286","(X)","(X)","(X)","(X)","39.9","(X)",NA
"860Z200US60618","ZCTA5 60618","37060","1229","3.4","0.9","2.5","0.6","5.1","0.9","5.1","0.8","7.2","1.2","13.4","1.2","12.8","1.4","18.5","1.8","11.0","1.1","21.1","1.3","100976","3168","144527","5040","33.2","(X)","(X)","(X)","(X)","(X)","21352","887","1.7","0.8","1.4","0.6","4.0","1.0","4.2","1.1","7.9","1.7","11.1","1.7","10.7","1.3","16.2","1.9","13.5","1.6","29.3","1.8","124825","6605","176704","7773","(X)","(X)","36.4","(X)","(X)","(X)","16372","859","0.9","0.7","0.8","0.6","2.7","0.9","2.2","0.8","6.8","2.1","9.0","1.7","8.6","1.7","16.3","2.3","16.2","2.0","36.6","2.5","159424","6226","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15708","1019","5.9","1.8","4.3","1.2","6.8","1.7","6.7","1.3","8.2","1.5","16.3","2.1","15.7","2.7","20.4","3.0","7.1","1.7","8.5","1.6","78372","5283","94778","4810","(X)","(X)","(X)","(X)","27.9","(X)",NA
"860Z200US60619","ZCTA5 60619","28103","1040","12.9","1.7","10.2","1.6","10.0","1.6","10.7","1.7","12.1","1.7","16.3","2.0","9.9","1.6","10.9","1.8","3.7","1.0","3.3","1.1","42802","3940","59280","3352","50.0","(X)","(X)","(X)","(X)","(X)","13193","847","9.0","2.1","5.8","2.4","7.6","2.2","9.8","2.7","12.6","2.3","15.0","2.7","11.6","2.8","18.0","3.3","5.4","1.4","5.3","2.0","55878","7050","76025","5826","(X)","(X)","51.8","(X)","(X)","(X)","4387","525","3.4","2.3","1.4","1.1","3.8","2.3","5.7","4.4","11.3","3.7","13.6","3.9","11.4","4.1","25.5","6.8","9.6","3.1","14.4","5.2","98801","15998","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14910","908","16.9","2.5","14.1","2.6","12.6","2.3","11.4","2.1","12.3","2.3","17.3","2.8","8.3","2.1","4.2","1.2","2.0","1.5","0.9","0.6","31370","2840","42273","3222","(X)","(X)","(X)","(X)","46.7","(X)",NA
"860Z200US60620","ZCTA5 60620","26150","816","10.9","1.9","6.7","1.2","11.7","1.8","10.0","1.6","13.5","1.8","16.0","1.9","10.1","1.4","14.8","1.7","4.1","1.0","2.3","0.8","46472","2909","61627","2486","58.5","(X)","(X)","(X)","(X)","(X)","16262","795","9.8","2.6","3.1","1.1","8.9","2.0","9.0","2.0","13.7","2.4","16.2","2.4","10.6","1.5","19.1","2.4","6.0","1.4","3.6","1.2","58226","2625","72148","4027","(X)","(X)","66.9","(X)","(X)","(X)","5009","532","1.4","1.0","0.9","0.9","5.0","2.9","9.1","3.3","6.2","2.2","17.1","4.1","11.5","2.8","31.1","5.5","11.5","3.8","6.2","2.7","97772","15941","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9888","633","13.8","3.3","13.2","2.8","16.6","3.3","13.0","2.9","13.4","3.1","15.3","3.2","7.8","2.5","6.6","2.7","0.3","0.3","0.1","0.1","30604","3492","40469","3850","(X)","(X)","(X)","(X)","43.4","(X)",NA
"860Z200US60621","ZCTA5 60621","11134","624","19.7","3.1","11.7","2.4","12.8","2.5","11.1","2.6","11.0","2.6","15.1","3.4","10.6","2.5","5.6","1.6","1.1","0.7","1.3","0.9","30163","3541","42754","3729","51.4","(X)","(X)","(X)","(X)","(X)","5553","545","13.1","3.9","6.7","2.3","12.0","3.6","10.4","3.8","17.9","5.2","16.2","5.6","10.7","3.4","8.3","2.9","2.2","1.4","2.6","1.9","39614","4206","53109","6170","(X)","(X)","61.7","(X)","(X)","(X)","1471","323","8.4","6.8","8.8","5.7","6.2","4.5","9.9","8.1","19.5","9.0","13.0","7.8","19.3","10.5","10.7","5.7","2.2","2.2","2.0","2.1","47530","15829","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5581","560","26.9","4.9","16.7","3.6","14.1","3.2","11.3","3.9","8.1","3.1","13.6","3.4","7.0","3.9","2.3","1.2","0.0","0.6","0.0","0.6","20191","4226","29093","2918","(X)","(X)","(X)","(X)","39.4","(X)",NA
"860Z200US60622","ZCTA5 60622","25088","909","3.9","0.9","2.7","0.7","4.0","0.9","2.9","0.7","5.3","1.3","11.7","1.4","12.7","1.7","15.9","1.7","13.9","1.5","27.0","2.3","119134","5147","169439","7654","31.0","(X)","(X)","(X)","(X)","(X)","10296","581","2.5","1.4","1.8","1.0","2.7","1.2","3.8","1.1","3.5","1.3","7.8","1.7","9.3","2.2","12.1","2.0","14.7","2.6","41.7","3.6","172171","15169","220534","13018","(X)","(X)","36.4","(X)","(X)","(X)","7821","498","0.6","0.5","0.1","0.1","1.9","1.1","2.6","1.1","1.4","0.9","5.9","1.9","6.9","2.0","12.4","2.0","17.0","3.2","51.2","4.0","203997","14465","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14792","864","4.9","1.3","3.3","0.9","4.9","1.4","2.5","0.9","6.8","2.0","14.4","2.0","15.5","2.2","18.8","2.5","12.7","1.9","16.2","3.2","94947","6766","130825","11483","(X)","(X)","(X)","(X)","26.8","(X)",NA
"860Z200US60623","ZCTA5 60623","26964","860","10.8","2.1","7.4","1.2","13.6","1.7","15.0","2.4","14.6","2.7","15.5","2.0","8.7","1.6","8.1","1.5","3.6","1.1","2.6","0.8","37814","3393","55281","3577","40.0","(X)","(X)","(X)","(X)","(X)","17050","989","7.2","2.3","4.5","1.4","10.3","2.2","12.9","2.6","19.5","3.9","17.7","2.9","11.0","2.3","9.3","1.8","4.4","1.5","3.2","1.2","46646","1981","63352","4556","(X)","(X)","45.1","(X)","(X)","(X)","8951","914","3.3","1.8","2.0","1.2","7.9","2.3","13.6","3.6","19.2","5.2","18.8","3.8","13.2","3.2","11.7","2.7","6.4","2.7","3.9","1.4","55600","5311","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9914","897","18.4","4.2","12.4","2.3","20.3","3.5","18.8","4.5","7.1","2.3","10.3","2.5","5.0","1.8","4.7","2.9","1.9","1.4","1.1","0.8","24642","1530","37265","4204","(X)","(X)","(X)","(X)","29.9","(X)",NA
"860Z200US60624","ZCTA5 60624","13358","700","12.7","2.4","16.4","3.2","13.9","2.6","9.9","2.5","14.5","2.3","11.9","2.0","7.9","1.8","8.3","1.8","2.2","0.8","2.4","1.3","31768","4081","48648","4174","45.3","(X)","(X)","(X)","(X)","(X)","7818","571","10.9","3.1","7.7","2.6","11.4","2.7","10.2","3.6","16.4","2.9","17.4","3.8","8.5","2.6","10.8","2.4","3.4","1.4","3.2","2.1","44926","3423","59790","5865","(X)","(X)","48.8","(X)","(X)","(X)","2138","412","3.3","3.0","2.6","4.3","7.8","5.7","5.7","3.5","12.3","5.2","13.0","7.0","15.7","6.8","19.0","6.0","11.6","4.9","9.1","7.2","84113","11552","98981","17115","(X)","(X)","(X)","(X)","(X)","(X)","5540","604","17.7","4.3","28.6","6.1","17.3","4.8","10.2","3.8","11.9","3.8","5.3","1.9","5.2","1.8","2.7","1.8","0.8","0.5","0.3","0.4","16513","3031","27983","3171","(X)","(X)","(X)","(X)","39.8","(X)",NA
"860Z200US60625","ZCTA5 60625","31234","827","4.0","0.9","2.4","0.6","4.9","0.9","7.9","1.4","9.6","1.5","16.1","1.9","13.6","1.9","19.3","1.7","8.9","1.4","13.4","1.5","83527","4006","112343","4984","32.3","(X)","(X)","(X)","(X)","(X)","17446","663","2.3","0.8","1.8","0.7","4.6","0.9","7.5","1.7","8.6","1.8","14.2","2.0","12.8","2.0","18.1","2.3","12.3","2.1","17.8","2.4","97189","5577","132450","7679","(X)","(X)","35.7","(X)","(X)","(X)","12296","669","1.2","0.7","0.6","0.4","3.5","1.1","5.5","1.9","6.1","2.2","12.2","2.3","11.4","2.2","20.9","2.8","14.9","2.5","23.8","3.1","119071","7248","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13788","790","6.8","1.6","3.7","1.1","5.9","1.5","8.7","2.0","10.5","2.1","19.1","2.7","14.6","2.8","19.2","2.4","4.3","1.3","7.3","1.8","67351","6522","83398","4892","(X)","(X)","(X)","(X)","25.5","(X)",NA
"860Z200US60626","ZCTA5 60626","23460","940","6.5","1.3","6.8","1.4","9.2","2.0","8.4","2.0","14.5","2.0","16.7","1.8","14.3","2.2","12.4","1.5","4.6","1.2","6.4","1.5","56145","5128","75737","3962","31.8","(X)","(X)","(X)","(X)","(X)","8697","731","4.2","1.9","2.2","1.4","3.6","1.6","10.4","4.0","8.5","2.7","15.2","2.9","14.8","3.6","17.9","3.4","8.9","2.9","14.4","3.5","86510","7107","104136","6759","(X)","(X)","39.0","(X)","(X)","(X)","6114","568","2.0","1.4","0.3","0.4","3.6","1.8","6.1","4.1","6.8","2.3","14.8","3.4","13.4","3.7","21.1","4.1","12.0","4.0","20.0","4.9","105902","9392","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14763","853","8.6","1.8","9.5","2.0","12.9","3.2","8.2","1.9","17.7","3.2","17.0","2.3","14.4","2.5","8.5","1.8","1.8","0.8","1.3","0.6","44647","3576","56740","4836","(X)","(X)","(X)","(X)","26.8","(X)",NA
"860Z200US60628","ZCTA5 60628","23332","744","11.2","1.6","7.2","1.3","8.8","1.4","10.7","1.6","13.3","1.7","16.3","2.0","12.2","1.6","12.5","2.1","4.6","1.6","3.2","1.2","48601","3197","63260","3693","53.2","(X)","(X)","(X)","(X)","(X)","13976","739","8.6","2.4","4.1","1.5","8.3","1.7","8.8","1.8","13.6","2.5","15.9","2.0","15.9","2.1","13.7","2.5","6.4","2.4","4.8","2.0","57989","6846","73835","5525","(X)","(X)","59.5","(X)","(X)","(X)","5065","538","1.5","1.4","0.8","0.8","5.5","3.1","6.0","2.8","12.7","3.2","17.7","4.3","21.7","3.9","17.5","4.2","8.0","2.9","8.5","3.0","81023","6573","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9356","676","15.6","3.2","12.1","3.0","10.8","2.7","14.5","3.4","14.1","2.7","14.7","3.7","6.3","2.0","10.3","3.7","1.1","0.9","0.4","0.3","32813","3276","44185","3456","(X)","(X)","(X)","(X)","43.1","(X)",NA
"860Z200US60629","ZCTA5 60629","33825","1052","5.1","1.0","3.6","0.8","13.0","1.8","13.2","1.7","12.1","1.6","16.9","1.8","11.6","2.2","15.2","2.0","5.8","0.9","3.6","0.9","53318","3572","71301","3080","41.6","(X)","(X)","(X)","(X)","(X)","23945","921","3.8","1.0","3.1","0.9","7.5","1.5","9.0","1.8","13.6","2.0","21.3","2.6","12.4","2.0","18.1","2.6","7.1","1.2","4.1","1.1","64297","3189","80321","3609","(X)","(X)","46.0","(X)","(X)","(X)","14566","925","1.3","0.8","1.1","0.7","5.1","1.4","9.2","2.4","11.6","2.3","20.2","3.0","16.1","3.1","20.1","3.4","9.5","1.9","5.9","1.6","76801","5429","93512","4673","(X)","(X)","(X)","(X)","(X)","(X)","9880","843","9.8","2.4","5.8","2.2","27.9","4.7","22.7","3.7","8.1","2.3","10.1","2.8","9.2","4.6","4.9","1.9","0.8","0.8","0.6","0.8","26214","1016","40322","4469","(X)","(X)","(X)","(X)","27.2","(X)",NA
"860Z200US60630","ZCTA5 60630","21340","846","4.0","1.0","1.9","0.6","5.9","1.3","6.4","1.5","9.4","2.1","13.8","1.6","12.5","1.7","20.5","2.4","11.0","1.6","14.6","2.1","91135","6035","113779","5736","42.7","(X)","(X)","(X)","(X)","(X)","14251","695","3.6","1.4","0.6","0.4","3.6","1.4","4.1","1.6","8.0","2.2","12.8","2.0","12.4","1.9","23.7","2.6","13.0","1.8","18.2","2.8","108843","8680","128664","7070","(X)","(X)","46.1","(X)","(X)","(X)","10221","614","1.8","1.1","0.6","0.5","2.4","1.1","2.3","1.0","7.9","2.8","11.2","2.2","11.7","2.5","26.3","3.2","13.7","2.1","22.2","3.1","124698","8208","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7089","510","6.0","1.6","4.5","1.7","12.5","3.4","11.7","3.0","11.2","3.0","14.5","2.8","14.0","3.2","15.0","3.6","5.4","3.5","5.2","1.5","56156","7836","77627","8008","(X)","(X)","(X)","(X)","35.1","(X)",NA
"860Z200US60631","ZCTA5 60631","11977","452","4.5","1.6","2.5","1.5","6.4","2.0","4.7","1.5","6.7","2.1","10.9","2.4","8.8","2.1","21.5","2.9","13.3","2.3","20.7","3.0","112974","8444","131382","8158","39.4","(X)","(X)","(X)","(X)","(X)","7954","518","1.6","1.5","0.6","0.8","4.4","2.2","2.9","1.5","4.3","2.1","9.6","2.5","9.2","2.4","22.4","3.7","16.5","3.3","28.4","4.1","140823","15670","156864","9838","(X)","(X)","38.7","(X)","(X)","(X)","6321","538","0.9","1.0","0.0","0.6","3.7","2.2","1.9","1.3","3.4","2.2","8.6","2.5","8.5","2.5","23.3","4.4","16.6","3.1","33.2","4.7","149723","7914","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4023","441","10.4","3.6","6.2","4.1","11.3","3.6","8.6","3.4","11.6","5.0","12.2","4.1","9.8","3.9","18.7","5.5","8.4","3.8","2.8","1.7","55650","23582","72900","8497","(X)","(X)","(X)","(X)","38.9","(X)",NA
"860Z200US60632","ZCTA5 60632","26662","951","4.3","1.2","2.9","0.8","12.8","2.5","13.2","1.6","14.5","2.0","17.2","2.0","11.7","1.4","13.1","1.6","6.2","1.3","4.1","1.0","53966","4511","72398","4030","41.3","(X)","(X)","(X)","(X)","(X)","19234","969","4.7","1.4","2.1","0.9","6.6","1.7","10.9","1.8","15.4","2.2","18.7","2.5","14.2","1.9","14.7","2.2","7.5","1.6","5.1","1.4","61594","3933","80408","4825","(X)","(X)","45.6","(X)","(X)","(X)","12784","899","2.2","1.2","1.2","0.7","6.3","2.1","11.3","2.5","13.7","2.4","16.6","2.6","15.2","2.3","17.6","3.0","9.4","2.2","6.6","2.0","72049","7688","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7428","862","8.2","3.3","4.8","1.7","30.3","6.2","20.4","4.4","10.1","2.9","11.4","3.1","7.2","2.6","5.0","1.8","1.8","1.4","0.8","0.7","26913","1737","43966","4915","(X)","(X)","(X)","(X)","27.4","(X)",NA
"860Z200US60633","ZCTA5 60633","4951","476","7.7","3.2","4.3","1.9","11.2","6.9","14.3","5.5","8.5","2.4","16.9","5.4","9.8","2.9","14.6","5.7","10.0","3.3","2.7","1.8","54956","10710","70363","7389","56.6","(X)","(X)","(X)","(X)","(X)","2777","316","3.2","2.3","1.8","1.4","4.4","3.6","11.6","7.2","8.1","3.1","23.7","9.5","14.3","4.1","14.5","5.0","13.8","5.1","4.6","3.1","73888","3249","87729","8767","(X)","(X)","52.0","(X)","(X)","(X)","1493","234","0.5","0.6","1.1","1.3","1.3","1.2","4.9","4.3","4.0","2.6","18.4","9.0","20.1","7.0","18.0","5.4","23.1","8.6","8.6","5.5","99676","18273","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2174","485","13.3","7.4","7.5","4.2","20.0","14.7","17.7","8.9","10.8","5.1","8.1","4.8","3.3","2.4","16.1","11.9","2.9","3.2","0.3","0.6","29300","7880","46073","12119","(X)","(X)","(X)","(X)","61.7","(X)",NA
"860Z200US60634","ZCTA5 60634","27488","942","3.7","1.1","3.2","1.1","7.9","1.6","6.6","1.1","9.9","1.8","14.0","1.8","15.1","1.7","18.8","2.0","11.6","1.6","9.2","1.3","82771","3529","99310","3790","47.1","(X)","(X)","(X)","(X)","(X)","18980","914","1.4","0.7","2.2","1.3","4.0","1.2","5.0","1.2","8.0","1.3","15.2","2.3","17.0","2.4","21.5","2.0","14.6","2.1","11.2","1.6","94596","4816","113597","4735","(X)","(X)","49.3","(X)","(X)","(X)","13455","789","0.5","0.5","1.4","0.9","2.7","1.2","2.9","1.1","6.2","1.4","14.5","2.4","16.9","2.5","23.2","2.2","18.4","2.5","13.3","2.2","107652","4027","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8508","686","9.8","3.2","5.5","1.9","17.1","4.2","10.8","2.6","14.5","4.5","13.2","2.5","11.3","2.9","11.9","3.7","3.4","1.4","2.5","1.5","41225","3419","60172","6050","(X)","(X)","(X)","(X)","40.5","(X)",NA
